sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,stimulus
1782597651.7019746,92641.2202487,228334.609375,200420.765625,685580.25,239826.8125,711119.5625,194795.28125,338458.09375,201530.84375,0
1782597651.7019944,92641.2202499,228334.609375,200420.765625,685580.25,239826.8125,711119.5625,194795.28125,338458.09375,201530.84375,0
1782597651.7020109,92641.2202512,228334.609375,200420.765625,685580.25,239826.8125,711119.5625,194795.28125,338458.09375,201530.84375,0
1782597651.7020276,92641.2202523,228334.609375,200420.765625,685580.25,239826.8125,711119.5625,194795.28125,338458.09375,201530.84375,0
1782597651.702044,92641.2202535,228334.609375,200420.765625,685580.25,239826.8125,711119.5625,194795.28125,338458.09375,201530.84375,0
1782597651.7020597,92641.2202546,228499.296875,200557.203125,685646.5625,240038.078125,711122.3125,194870.921875,338546.5,201730.84375,0
1782597651.702076,92641.2202558,228289.90625,200375.078125,685592.25,239793.375,711117.5625,194774.546875,338393.28125,201532.8125,0
1782597651.7020917,92641.2202569,228126.109375,200186.609375,685596.3125,239603.65625,711116.3125,194673.78125,338269.4375,201374.203125,0
1782597651.703705,92641.2222341,228208.015625,200220.953125,685512.0,239727.65625,711118.625,194699.703125,338343.8125,201472.640625,0
1782597651.7037907,92641.2222363,228419.640625,200425.859375,685611.75,239977.453125,711119.8125,194805.125,338497.15625,201677.75,0
1782597651.7039201,92641.2222372,228487.953125,200543.53125,685644.875,240024.671875,711118.625,194862.96875,338529.875,201722.625,0
1782597651.7039745,92641.222238,228312.625,200397.796875,685571.9375,239808.5625,711121.3125,194795.546875,338404.625,201551.40625,0
1782597651.7040062,92641.2222387,228156.421875,200216.828125,685578.375,239626.53125,711124.25,194704.984375,338289.28125,201399.0625,0
1782597651.7040284,92641.2222393,228229.65625,200243.296875,685523.0,239744.015625,711126.5,194726.703125,338359.75,201491.421875,0
1782597651.7207959,92641.2392865,228441.8125,200450.09375,685620.5,239995.4375,711129.25,194831.765625,338516.46875,201699.296875,0
1782597651.7208676,92641.2392892,228512.0,200572.40625,685654.4375,240042.015625,711128.0,194885.40625,338550.8125,201741.765625,0
1782597651.7208915,92641.2392906,228327.546875,200421.21875,685598.5625,239815.359375,711124.4375,194804.046875,338412.65625,201559.90625,0
1782597651.7474203,92641.2658183,228146.59375,200215.40625,685596.4375,239617.78125,711124.1875,194697.203125,338279.4375,201394.5,0
1782597651.7475624,92641.265823,228223.296875,200243.828125,685527.0625,239737.046875,711126.9375,194721.078125,338349.46875,201489.90625,0
1782597651.7475996,92641.2658245,228433.234375,200448.21875,685625.0625,239990.6875,711130.0625,194826.125,338505.21875,201695.625,0
1782597651.747628,92641.2658261,228496.53125,200560.421875,685653.0,240034.140625,711126.9375,194875.578125,338534.875,201737.28125,0
1782597651.7608995,92641.2793366,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7609942,92641.2793408,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7610176,92641.2793424,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7633846,92641.2813476,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7634728,92641.2813499,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.763497,92641.2813515,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.763515,92641.2813531,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7635362,92641.2813549,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.763554,92641.2813565,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7635863,92641.2813582,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7636147,92641.2813595,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.763634,92641.281361,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7636526,92641.2813622,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7636926,92641.2813634,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7637172,92641.2813647,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.763797,92641.281366,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7638545,92641.2813673,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7638865,92641.2813688,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7639182,92641.2813701,228315.296875,200409.859375,685584.75,239805.078125,711122.75,194793.046875,338395.59375,201553.203125,0
1782597651.7639463,92641.2813715,228509.9375,200548.796875,685652.125,240022.078125,711124.0,194853.21875,338486.59375,201717.0,0
1782597651.7639754,92641.2813729,228330.140625,200399.578125,685584.875,239798.828125,711120.8125,194776.6875,338350.09375,201538.453125,0
1782597651.764007,92641.2813745,228145.78125,200192.78125,685591.8125,239592.921875,711118.625,194669.75,338213.75,201366.78125,0
1782597651.7640803,92641.281376,228209.359375,200209.234375,685523.625,239696.625,711120.3125,194683.609375,338272.03125,201447.96875,0
1782597651.7641082,92641.2813776,228417.046875,200406.015625,685609.0625,239944.921875,711121.125,194781.96875,338424.125,201649.3125,0
1782597651.764139,92641.2813792,228491.703125,200527.703125,685648.375,240002.5,711122.0625,194839.265625,338465.5,201704.75,0
1782597651.7641697,92641.2813806,228325.21875,200398.59375,685591.3125,239789.171875,711121.5625,194771.59375,338339.71875,201535.40625,0
1782597651.764197,92641.2813819,228143.28125,200195.375,685589.625,239584.875,711121.75,194666.8125,338205.96875,201363.75,0
1782597651.7642236,92641.2813833,228211.40625,200217.640625,685518.3125,239688.046875,711124.0,194682.984375,338267.75,201444.5625,0
1782597651.7642505,92641.2813846,228414.984375,200409.6875,685613.25,239938.921875,711126.4375,194784.46875,338423.125,201649.484375,0
1782597651.7642775,92641.2813861,228495.453125,200537.71875,685652.125,240001.0625,711124.875,194842.765625,338463.375,201705.453125,0
1782597651.7643054,92641.2813876,228322.453125,200399.21875,685586.125,239786.671875,711122.5,194770.609375,338332.90625,201531.109375,0
1782597651.7643373,92641.2813895,228152.578125,200208.96875,685592.9375,239591.046875,711124.875,194673.421875,338205.875,201366.34375,0
1782597651.764402,92641.2813912,228207.390625,200218.796875,685512.75,239688.5,711125.625,194686.125,338259.5,201442.6875,0
1782597651.7644753,92641.2813933,228413.296875,200415.046875,685607.9375,239938.296875,711126.875,194789.46875,338413.21875,201646.1875,0
1782597651.7645555,92641.2813949,228485.265625,200536.828125,685643.4375,239996.0625,711122.5,194843.390625,338450.9375,201698.84375,0
1782597651.7645807,92641.2813965,228315.65625,200406.46875,685583.8125,239781.65625,711120.4375,194768.546875,338320.59375,201527.8125,0
1782597651.76738,92641.2868612,228141.578125,200213.890625,685594.0,239582.015625,711122.75,194666.71875,338191.21875,201362.671875,0
1782597651.7693954,92641.2888582,228193.265625,200220.3125,685525.6875,239682.0625,711125.8125,194682.0,338250.5625,201443.59375,0
1782597651.7694583,92641.2888603,228193.265625,200220.3125,685525.6875,239682.0625,711125.8125,194682.0,338250.5625,201443.59375,0
1782597651.7779315,92641.2963591,228193.265625,200220.3125,685525.6875,239682.0625,711125.8125,194682.0,338250.5625,201443.59375,0
1782597651.7780442,92641.2963617,228193.265625,200220.3125,685525.6875,239682.0625,711125.8125,194682.0,338250.5625,201443.59375,0
1782597651.7780755,92641.2963631,228119.234375,200210.3125,685585.8125,239576.015625,711121.75,194662.96875,338180.84375,201364.015625,0
1782597651.7780943,92641.2963644,228177.171875,200220.59375,685507.0,239675.890625,711124.8125,194675.296875,338236.625,201440.28125,0
1782597651.7781117,92641.296366,228386.46875,200417.640625,685604.375,239932.046875,711127.375,194778.296875,338392.71875,201649.9375,0
1782597651.7781289,92641.2963673,228477.046875,200555.59375,685645.5,239999.90625,711124.625,194835.15625,338434.125,201707.25,0
1782597651.7781458,92641.2963688,228309.9375,200426.765625,685575.9375,239785.328125,711121.75,194761.390625,338302.25,201534.328125,0
1782597651.7798502,92641.2983558,228146.765625,200244.640625,685572.1875,239587.5625,711123.0,194664.484375,338175.75,201367.859375,0
1782597651.7934446,92641.3128827,228201.75,200250.890625,685501.5625,239682.953125,711122.75,194670.5625,338224.8125,201439.109375,0
1782597651.7935278,92641.3128867,228406.765625,200444.546875,685592.5,239937.140625,711123.1875,194767.125,338378.59375,201643.234375,0
1782597651.7935517,92641.3128881,228493.484375,200579.375,685636.8125,240010.890625,711122.5,194829.53125,338427.78125,201706.890625,0
1782597651.793571,92641.3128894,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7935846,92641.3128906,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7935944,92641.3128917,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7936094,92641.3128928,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7936263,92641.312894,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7936437,92641.3128951,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7936578,92641.3128963,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7937336,92641.3128974,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.7937868,92641.3128986,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8044217,92641.3229121,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8094656,92641.3289077,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8159125,92641.3344236,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.817921,92641.3364203,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8264847,92641.3449491,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8390183,92641.3564582,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8390844,92641.3564731,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8391001,92641.3564742,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8391368,92641.3564754,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8392084,92641.3564764,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8393018,92641.3564776,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8419635,92641.3604663,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8484707,92641.3669665,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8570364,92641.3744927,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8571715,92641.3744946,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8572273,92641.3744957,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8610146,92641.3784918,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.861071,92641.378494,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8611035,92641.3784966,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8611293,92641.3784982,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8611956,92641.3785,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8665125,92641.3860058,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.880045,92641.3995227,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8915977,92641.4110382,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8916929,92641.4110404,228325.765625,200449.109375,685585.375,239799.0,711118.5625,194761.578125,338301.34375,201539.515625,0
1782597651.8917189,92641.4110412,228489.640625,200585.09375,685649.875,240023.421875,711121.5625,194834.09375,338373.78125,201723.078125,0
1782597651.8917382,92641.4110422,228330.40625,200461.453125,685590.0625,239828.953125,711121.75,194775.25,338258.0,201569.109375,0
1782597651.8988686,92641.4183458,228142.5625,200253.84375,685585.875,239610.359375,711123.3125,194670.296875,338117.34375,201387.96875,0
1782597651.900881,92641.4203489,228189.859375,200253.40625,685509.0625,239688.859375,711125.0,194676.640625,338159.1875,201448.6875,0
1782597651.906345,92641.42488,228387.546875,200434.453125,685595.375,239940.265625,711128.0,194773.015625,338310.75,201652.703125,0
1782597651.9817874,92641.5001832,228487.40625,200581.25,685651.3125,240029.578125,711125.0625,194840.609375,338369.9375,201731.03125,0
1782597651.981875,92641.5001877,228338.734375,200472.71875,685583.375,239830.109375,711120.1875,194777.671875,338252.90625,201573.671875,0
1782597651.9818997,92641.5001889,228143.015625,200258.59375,685603.6875,239601.234375,711119.0,194663.234375,338108.875,201385.296875,0
1782597651.9819195,92641.5001899,228173.859375,200239.09375,685540.0,239671.15625,711122.375,194661.359375,338149.8125,201440.015625,0
1782597651.9819362,92641.5001912,228381.90625,200425.6875,685609.6875,239929.0,711126.4375,194761.9375,338310.3125,201650.46875,0
1782597651.9819524,92641.5001921,228491.515625,200576.421875,685666.6875,240026.0,711125.625,194833.375,338375.5625,201736.390625,0
1782597651.981965,92641.5001931,228340.34375,200462.796875,685599.3125,239829.046875,711121.125,194770.34375,338258.0,201577.96875,0
1782597651.9820094,92641.500194,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.9820697,92641.5001951,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.9821062,92641.5001959,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.9821358,92641.5001967,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.9821715,92641.5001973,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.9821923,92641.5002004,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.982209,92641.5002013,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597651.9938178,92641.5117487,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597652.0007424,92641.5192453,228137.03125,200239.984375,685597.25,239599.890625,711122.9375,194656.53125,338110.03125,201386.453125,0
1782597652.0147731,92641.5332745,228322.0,200443.21875,685592.9375,239821.890625,711122.0625,194762.03125,338242.625,201566.15625,0
1782597652.0253587,92641.5433029,228117.71875,200223.359375,685588.75,239591.84375,711121.75,194652.140625,338095.1875,201374.5625,0
1782597652.1922972,92641.7097232,228157.046875,200218.171875,685512.5,239662.203125,711123.9375,194657.328125,338135.34375,201428.484375,0
1782597652.19237,92641.7097262,228364.125,200404.59375,685594.3125,239915.5,711125.875,194755.5,338291.96875,201634.375,0
1782597652.1923919,92641.7097271,228476.328125,200556.671875,685653.3125,240017.25,711125.0,194829.078125,338358.5625,201724.0625,0
1782597652.1924093,92641.709728,228332.296875,200451.171875,685596.25,239831.8125,711124.625,194776.78125,338251.375,201579.65625,0
1782597652.1924262,92641.7097288,228131.65625,200233.109375,685610.4375,239599.453125,711124.1875,194666.171875,338101.625,201385.5625,0
1782597652.1924453,92641.7097295,228164.734375,200217.375,685523.0,239660.25,711126.75,194665.640625,338134.78125,201433.9375,0
1782597652.192519,92641.7097303,228367.25,200399.140625,685598.3125,239911.296875,711129.8125,194759.515625,338287.84375,201635.8125,0
1782597652.2042542,92641.7232369,228480.890625,200554.703125,685660.0625,240016.53125,711128.3125,194833.375,338353.40625,201722.796875,0
1782597652.214815,92641.7333263,228332.734375,200448.484375,685598.75,239828.234375,711124.25,194774.1875,338238.0625,201570.359375,0
1782597652.2167764,92641.7352731,228129.0625,200228.015625,685603.3125,239594.96875,711124.1875,194660.09375,338086.875,201377.875,0
1782597652.2168458,92641.7352745,228161.078125,200214.78125,685507.3125,239656.671875,711126.0625,194659.203125,338119.40625,201425.796875,0
1782597652.261811,92641.7792148,228349.546875,200384.109375,685584.375,239899.765625,711126.25,194747.546875,338264.0,201620.703125,0
1782597652.295411,92641.8133525,228455.046875,200535.03125,685640.5,240004.109375,711123.4375,194817.1875,338328.8125,201711.0,0
1782597652.2955036,92641.8133556,228322.359375,200443.84375,685589.375,239824.9375,711121.0625,194766.21875,338224.5625,201571.4375,0
1782597652.295546,92641.8133564,228122.71875,200227.828125,685608.3125,239593.8125,711121.6875,194654.015625,338076.5,201378.859375,0
1782597652.295581,92641.8133571,228142.75,200199.125,685533.25,239647.640625,711124.25,194646.953125,338105.46875,201419.0,0
1782597652.2956145,92641.813358,228343.109375,200380.1875,685594.375,239891.546875,711124.875,194738.953125,338255.59375,201616.328125,0
1782597652.295692,92641.8133587,228465.78125,200544.953125,685656.25,239998.921875,711123.3125,194814.328125,338324.4375,201707.421875,0
1782597652.2957532,92641.8133594,228325.578125,200445.09375,685593.9375,239816.796875,711120.0,194761.390625,338216.96875,201562.234375,0
1782597652.2957847,92641.81336,228118.703125,200223.890625,685599.1875,239580.21875,711120.0,194645.53125,338063.34375,201365.171875,0
1782597652.322499,92641.8408896,228146.40625,200204.40625,685511.875,239636.640625,711122.3125,194642.390625,338093.65625,201408.71875,0
1782597652.3226163,92641.8408937,228349.8125,200387.953125,685595.25,239891.890625,711126.0,194741.28125,338251.46875,201617.84375,0
1782597652.3226316,92641.8408948,228463.0,200544.328125,685655.375,239998.734375,711122.5625,194811.5625,338317.625,201709.03125,0
1782597652.3344567,92641.8529239,228312.890625,200434.890625,685585.625,239812.765625,711118.1875,194753.0,338204.71875,201559.453125,0
1782597652.3345408,92641.8529259,228113.0625,200219.34375,685584.0625,239581.03125,711119.6875,194642.9375,338057.28125,201368.578125,0
1782597652.3446763,92641.8641524,228145.875,200204.5,685519.625,239638.34375,711123.3125,194643.109375,338089.09375,201414.96875,0
1782597652.3571978,92641.8756906,228350.078125,200383.75,685594.3125,239892.078125,711126.4375,194742.796875,338243.875,201621.953125,0
1782597652.357278,92641.8756936,228466.40625,200542.625,685658.1875,240003.921875,711124.875,194818.171875,338312.8125,201717.890625,0
1782597652.3611643,92641.879688,228322.8125,200441.6875,685589.1875,239821.09375,711121.3125,194762.109375,338203.09375,201574.484375,0
1782597652.3636775,92641.8816987,228124.421875,200229.078125,685585.0625,239592.46875,711122.8125,194654.109375,338058.09375,201384.671875,0
1782597652.3782384,92641.8967325,228137.65625,200196.0,685525.0625,239638.25,711123.3125,194640.875,338079.90625,201417.21875,0
1782597652.3783212,92641.8967347,228331.03125,200367.125,685585.375,239883.9375,711124.0,194730.015625,338227.875,201614.265625,0
1782597652.3783453,92641.8967357,228451.640625,200530.203125,685649.1875,239996.234375,711122.9375,194804.5,338298.0625,201710.203125,0
1782597652.3897536,92641.9072334,228317.09375,200438.46875,685593.125,239819.390625,711121.3125,194756.03125,338194.15625,201572.515625,0
1782597652.3898053,92641.9072358,228112.703125,200220.5,685601.25,239583.0,711123.4375,194646.875,338045.75,201376.890625,0
1782597652.3898342,92641.9092414,228133.1875,200193.765625,685506.375,239633.328125,711126.5,194642.9375,338074.53125,201416.671875,0
1782597652.389944,92641.9092427,228326.03125,200362.484375,685580.1875,239876.515625,711126.25,194729.125,338221.15625,201612.203125,0
1782597652.4078166,92641.9252047,228454.515625,200531.90625,685647.5625,239993.015625,711124.0,194805.65625,338294.5625,201711.8125,0
1782597652.4202163,92641.9387168,228312.0,200431.765625,685589.0,239814.65625,711119.6875,194754.328125,338189.59375,201570.90625,0
1782597652.4202807,92641.9387191,228102.328125,200210.671875,685600.25,239576.296875,711119.5625,194642.125,338038.21875,201372.0625,0
1782597652.4247384,92641.9432363,228117.09375,200183.03125,685507.8125,239618.21875,711121.125,194631.484375,338059.78125,201401.390625,0
1782597652.465329,92641.9833486,228318.96875,200362.296875,685581.4375,239868.5625,711123.8125,194725.453125,338214.28125,201603.453125,0
1782597652.4653988,92641.9833526,228449.765625,200530.65625,685651.3125,239988.71875,711123.3125,194805.828125,338292.25,201707.6875,0
1782597652.4748425,92641.993314,228321.828125,200440.890625,685594.9375,239815.90625,711120.8125,194758.71875,338189.34375,201572.15625,0
1782597652.482813,92642.0013002,228115.75,200218.0,685605.4375,239573.78125,711119.8125,194644.453125,338032.96875,201368.03125,0
1782597652.4969368,92642.0153543,228129.875,200184.015625,685526.5,239617.0625,711122.8125,194635.328125,338057.375,201398.4375,0
1782597652.5460796,92642.0644811,228327.46875,200356.21875,685592.75,239866.421875,711124.4375,194727.25,338210.4375,201600.3125,0
1782597652.5461888,92642.0644863,228459.6875,200528.78125,685664.0,239993.734375,711121.125,194810.125,338291.53125,201710.640625,0
1782597652.5462132,92642.0644882,228321.5625,200434.265625,685590.4375,239821.171875,711118.5625,194758.0,338187.4375,201573.40625,0
1782597652.5462313,92642.0644897,228116.375,200215.671875,685589.625,239584.515625,711121.3125,194647.671875,338037.0625,201377.0625,0
1782597652.5462482,92642.0644914,228121.5625,200176.0625,685500.875,239621.171875,711122.0625,194633.28125,338054.59375,201403.171875,0
1782597652.5462615,92642.064493,228315.21875,200345.125,685571.1875,239868.03125,711125.1875,194723.84375,338204.0,201602.734375,0
1782597652.5462763,92642.0644948,228451.109375,200521.4375,685647.375,239998.65625,711123.75,194809.859375,338286.78125,201715.65625,0
1782597652.546294,92642.0644962,228329.15625,200441.953125,685593.5,239835.21875,711122.9375,194768.1875,338189.875,201586.375,0
1782597652.54632,92642.0644977,228116.90625,200214.859375,685604.8125,239588.1875,711122.6875,194649.734375,338030.71875,201381.09375,0
1782597652.546342,92642.0644989,228127.375,200177.40625,685522.5625,239623.140625,711124.375,194636.140625,338048.5,201406.921875,0
1782597652.5463622,92642.0645001,228326.484375,200352.109375,685590.875,239875.09375,711127.0625,194728.3125,338203.8125,201611.765625,0
1782597652.5464346,92642.0645012,228456.125,200524.296875,685661.625,240001.953125,711126.0625,194809.5,338284.1875,201722.625,0
1782597652.5464776,92642.0645024,228324.0625,200437.40625,685599.5625,239830.75,711122.375,194765.78125,338183.6875,201589.859375,0
1782597652.5464962,92642.0645035,228099.46875,200200.03125,685605.4375,239578.609375,711120.25,194646.6875,338021.15625,201381.09375,0
1782597652.5465128,92642.0645048,228113.328125,200165.0625,685528.3125,239613.484375,711123.9375,194636.671875,338037.34375,201405.40625,0
1782597652.54653,92642.0645059,228321.203125,200346.5625,685592.9375,239861.859375,711124.1875,194730.015625,338190.40625,201605.953125,0
1782597652.5465472,92642.0645071,228321.203125,200346.5625,685592.9375,239861.859375,711124.1875,194730.015625,338190.40625,201605.953125,0
1782597652.546586,92642.0645083,228321.203125,200346.5625,685592.9375,239861.859375,711124.1875,194730.015625,338190.40625,201605.953125,0
1782597652.546624,92642.0645094,228321.203125,200346.5625,685592.9375,239861.859375,711124.1875,194730.015625,338190.40625,201605.953125,0
1782597652.5466435,92642.0645105,228321.203125,200346.5625,685592.9375,239861.859375,711124.1875,194730.015625,338190.40625,201605.953125,0
1782597652.5466878,92642.0645117,228308.15625,200336.640625,685580.1875,239857.203125,711123.375,194721.703125,338180.75,201599.15625,0
1782597652.5467064,92642.0645128,228453.078125,200522.25,685665.8125,239999.90625,711125.1875,194815.21875,338273.8125,201721.375,0
1782597652.5519907,92642.0704779,228323.796875,200441.0625,685599.9375,239832.984375,711122.8125,194768.109375,338175.5625,201590.21875,0
1782597652.5700514,92642.0885197,228106.625,200214.328125,685597.5,239582.015625,711122.375,194649.28125,338015.6875,201380.546875,0
1782597652.5701375,92642.0885233,228107.875,200169.359375,685518.0,239608.03125,711121.5,194630.5,338025.71875,201396.46875,0
1782597652.5744882,92642.0930158,228300.8125,200334.9375,685578.8125,239853.359375,711122.9375,194719.015625,338176.53125,201596.5625,0
1782597652.5745533,92642.0930173,228442.890625,200514.640625,685658.9375,239989.703125,711124.4375,194803.421875,338262.65625,201715.203125,0
1782597652.5911102,92642.1085489,228314.5,200430.34375,685595.6875,239824.21875,711121.3125,194758.71875,338163.9375,201585.828125,0
1782597652.591182,92642.110521,228093.75,200200.203125,685602.875,239569.578125,711120.25,194641.0625,338000.25,201375.640625,0
1782597652.6146548,92642.1330786,228102.609375,200164.625,685527.6875,239590.6875,711121.5625,194624.609375,338007.21875,201390.03125,0
1782597652.6147637,92642.1330829,228297.875,200334.9375,685583.8125,239835.65625,711124.6875,194716.96875,338157.0625,201587.890625,0
1782597652.6165843,92642.1350837,228436.71875,200512.140625,685661.625,239975.578125,711126.0,194803.515625,338246.09375,201706.171875,0
1782597652.6682217,92642.1866579,228317.171875,200436.234375,685599.5,239816.609375,711122.6875,194763.90625,338151.59375,201582.4375,0
1782597652.6683404,92642.1866609,228098.40625,200205.125,685584.25,239564.40625,711120.25,194645.53125,337990.40625,201373.21875,0
1782597652.6837568,92642.2031557,228096.875,200159.171875,685502.8125,239587.640625,711122.0625,194627.828125,338001.40625,201388.6875,0
1782597652.7168388,92642.2352209,228286.953125,200322.0625,685565.5,239827.609375,711123.375,194711.59375,338147.84375,201581.09375,0
1782597652.7169569,92642.2352263,228435.375,200508.03125,685646.3125,239969.140625,711124.6875,194798.328125,338236.34375,201700.1875,0
1782597652.7169805,92642.2352276,228319.328125,200439.1875,685594.0,239816.171875,711121.3125,194761.578125,338147.21875,201581.8125,0
1782597652.716998,92642.2352293,228098.21875,200210.484375,685611.0,239560.375,711120.4375,194641.40625,337984.21875,201372.515625,0
1782597652.7170212,92642.2352304,228102.15625,200168.640625,685518.4375,239585.5,711122.0625,194629.96875,337997.8125,201392.890625,0
1782597652.7170405,92642.2352315,228294.828125,200330.921875,685579.8125,239830.203125,711126.0,194721.078125,338145.34375,201591.5625,0
1782597652.717059,92642.2352331,228438.6875,200512.6875,685662.875,239976.203125,711127.25,194811.640625,338236.09375,201714.3125,0
1782597652.7170773,92642.2352342,228318.703125,200440.4375,685606.25,239821.359375,711125.0,194771.765625,338143.28125,201592.359375,0
1782597652.7170966,92642.2352352,228106.171875,200219.25,685607.4375,239569.046875,711124.6875,194652.671875,337981.90625,201383.0625,0
